Date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS
7/15/2022,1092.8479,2685.883301,655.3746338,1297.631836
7/18/2022,1102.152954,2747.68042,648.397583,1351.656494
7/19/2022,1108.909912,2757.321777,648.6383057,1346.440063
7/20/2022,1138.89502,2838.537109,656.8180542,1374.699707
7/21/2022,1131.296387,2849.748535,654.7490234,1390.666626
7/22/2022,1138.940674,2844.0979,670.026123,1366.534668
7/25/2022,1101.311035,2840.2854,671.9988403,1364.085205
7/26/2022,1101.811646,2794.678467,670.6275635,1316.501953
7/27/2022,1100.765137,2860.108154,675.7520142,1334.55542
7/28/2022,1118.010132,2924.371582,681.7424927,1376.60498
7/29/2022,1141.829956,2961.503418,690.0906982,1405.907715
8/1/2022,1171.587646,2958.7229,695.8407593,1407.132324
8/2/2022,1176.046753,2952.44458,688.1901855,1400.373779
8/3/2022,1185.920654,2995.226807,689.802063,1420.786133
8/4/2022,1170.245361,3009.08374,688.9840698,1451.449951
8/5/2022,1153.000366,3018.143066,686.6505127,1466.64563
8/8/2022,1168.084106,3026.57373,703.491333,1469.140625
8/10/2022,1175.068604,3008.456299,705.5363159,1453.763306
8/11/2022,1178.981689,3069.670654,714.8709106,1469.639404
8/12/2022,1198.046631,3050.880615,714.6063232,1446.18811
8/16/2022,1206.373413,3042.942871,722.7861328,1448.319824
8/17/2022,1212.675415,3050.477051,726.5151978,1457.210693
8/18/2022,1214.874634,3032.673096,727.3812256,1436.07251
8/19/2022,1193.213623,3036.70874,718.4075317,1448.90979
8/22/2022,1189.904053,3008.72583,707.4849854,1429.449951
8/23/2022,1208.255249,2945.987061,705.2957153,1399.285156
8/24/2022,1205.036987,2919.752197,708.6879272,1394.839722
8/25/2022,1201.522095,2886.431641,704.838562,1377.285278
8/26/2022,1195.108032,2890.019287,704.9588623,1380.369873
8/29/2022,1185.818359,2809.612061,692.5928955,1326.11853
8/30/2022,1204.215088,2880.108887,715.0633545,1354.423462
9/1/2022,1168.813965,2808.849365,708.3511353,1328.341064
9/2/2022,1155.164673,2807.68335,714.7746582,1318.180298
9/5/2022,1173.10498,2810.374023,719.369873,1325.710205
9/6/2022,1185.453247,2804.679199,716.6271973,1320.085571
9/7/2022,1178.560181,2824.904053,713.2349854,1322.398926
9/8/2022,1180.226196,2842.886963,720.5968628,1338.955566
9/9/2022,1172.876831,2885.938965,721.078064,1371.388306
9/12/2022,1186.000977,2908.630615,718.6481323,1393.660278
9/13/2022,1195.906982,2896.432373,728.0549316,1401.598389
9/14/2022,1181.572876,2798.714111,735.5371094,1338.501831
9/15/2022,1169.863892,2784.318848,731.711792,1299.854614
9/16/2022,1140.876343,2698.529053,718.2631226,1249.277344
9/19/2022,1142.359985,2716.557373,723.0026245,1261.297974
9/20/2022,1142.54248,2726.871582,731.711792,1259.710449
9/21/2022,1145.692505,2691.802979,730.5810547,1249.45874
9/22/2022,1134.896118,2697.363037,715.0152588,1241.021729
9/23/2022,1113.623413,2674.627441,695.8407593,1238.75354
9/26/2022,1085.252319,2685.704102,686.4579468,1252.180542
9/27/2022,1093.880005,2706.377441,680.2990112,1264.24646
9/28/2022,1064.755493,2722.701172,668.6066284,1265.289673
9/29/2022,1061.491577,2688.304688,665.1422119,1268.873291
9/30/2022,1085.434937,2694.807861,683.9078369,1282.300049
10/3/2022,1081.668823,2677.228271,679.9862061,1264.427979
10/4/2022,1101.617554,2772.479492,699.1367188,1296.77002
10/6/2022,1105.680298,2782.16626,691.4381104,1320.130981
10/7/2022,1110.359497,2748.935303,688.454834,1316.547363
10/10/2022,1098.239624,2797.055176,680.852356,1326.934937
10/11/2022,1076.373291,2753.106445,673.9476318,1291.689453
10/12/2022,1084.293579,2781.090088,678.3503418,1296.135132
10/13/2022,1087.740112,2783.376953,670.5553589,1288.151611
10/14/2022,1082.216553,2779.654541,692.4003906,1337.458374
10/17/2022,1099.586182,2798.178955,696.0332642,1351.70166
10/18/2022,1118.987427,2827.808594,694.7340698,1364.175903
10/19/2022,1138.456909,2807.261475,701.8553467,1347.619263
10/20/2022,1141.515503,2839.13916,697.1159058,1361.635742
10/21/2022,1128.276978,2821.244385,692.2079468,1361.272949
10/24/2022,1132.043091,2843.095703,703.0101318,1377.013062
10/25/2022,1114.559326,2843.455811,698.1263428,1384.679077
10/27/2022,1118.94165,2839.229248,699.8104248,1397.65625
10/28/2022,1153.178955,2844.489746,701.8793335,1387.84314
10/31/2022,1163.883789,2871.376465,720.1636963,1410.220947
11/1/2022,1154.86792,2931.220459,728.1271362,1442.641235
11/2/2022,1162.080566,2915.03418,728.5841675,1424.574097
11/3/2022,1166.417358,2883.605957,725.3845215,1403.892944
11/4/2022,1183.581665,2893.182861,720.3803101,1388.530884
11/7/2022,1189.904053,2907.840332,725.9859619,1382.523682
11/9/2022,1188.717163,2891.968994,725.7693481,1385.962891
11/10/2022,1174.337646,2882.616455,733.6605835,1377.479492
11/11/2022,1201.407837,2981.802246,775.2333984,1439.981567
11/14/2022,1195.587524,2999.381592,777.1100464,1453.921997
11/15/2022,1190.223633,2996.77417,779.0105591,1461.901001
11/16/2022,1183.399048,3017.232178,785.6988525,1469.971802
11/17/2022,1186.45752,3011.521973,778.6016235,1455.848022
11/18/2022,1185.818359,3006.53125,776.5566406,1461.350708
11/21/2022,1164.477295,2952.622314,768.5933228,1438.239258
11/22/2022,1170.936523,2980.902832,767.4625854,1453.692871
11/23/2022,1167.284668,2974.923096,769.4594116,1451.950195
11/24/2022,1177.350464,3039.532715,781.9697876,1494.734253
11/25/2022,1194.925415,3048.074951,778.3610229,1500.099365
11/28/2022,1235.987427,3053.111328,769.9886475,1488.864746
11/29/2022,1238.110107,3054.999512,768.8338623,1494.046509
11/30/2022,1246.852051,3049.109863,773.9342651,1499.45752
12/1/2022,1243.177368,3125.408936,779.2512207,1519.771851
12/2/2022,1242.652222,3092.587158,773.284668,1502.162964
12/5/2022,1224.529297,3080.672363,776.0995483,1503.859619
12/6/2022,1228.067261,3044.20874,775.2333984,1479.234863
12/7/2022,1209.944336,3039.936768,774.8965454,1472.447998
12/8/2022,1209.373779,3012.915283,779.2512207,1485.884033
12/9/2022,1191.045288,2960.939697,784.8087158,1439.248047
12/12/2022,1192.871338,2955.274414,790.9194946,1418.97937
12/13/2022,1198.303711,2996.324951,793.1088257,1441.861694
12/14/2022,1193.966919,3026.223389,799.8210449,1448.510986
12/15/2022,1177.008057,2972.045654,785.1695557,1412.834717
12/16/2022,1171.187622,2913.730225,788.9467163,1396.05127
12/19/2022,1186.571655,2879.380127,791.4006348,1382.431885
12/20/2022,1196.843018,2917.057617,785.9393921,1382.38623
12/21/2022,1179.815552,2939.178467,778.3369141,1384.449585
12/22/2022,1176.756958,2931.220459,775.6665649,1395.91394
12/23/2022,1142.24585,2903.028809,768.7376709,1373.031494
12/26/2022,1152.220337,2925.105713,784.0388184,1377.892334
12/27/2022,1161.646973,2931.040283,784.8327637,1389.310425
12/28/2022,1161.532959,2928.882568,784.2072754,1384.999878
12/29/2022,1161.007813,2939.358398,789.7406616,1391.786865
12/30/2022,1162.788208,2928.522461,783.413208,1383.211548
1/2/2023,1175.889648,2932.793701,783.6778564,1397.702271
1/3/2023,1167.284668,2977.665039,788.8023682,1396.372314
1/4/2023,1149.709595,2980.632568,774.7041626,1370.921997
1/5/2023,1147.655396,2977.441162,769.7240601,1352.946411
1/6/2023,1158.086304,2887.922119,767.1739502,1328.459106
1/9/2023,1185.430298,2985.398926,768.6655273,1361.42981
1/10/2023,1167.901001,2955.229736,754.6154175,1347.947876
1/11/2023,1153.178955,2993.26709,765.4897461,1349.32373
1/12/2023,1128.276978,2998.347656,769.5796509,1357.898804
1/13/2023,1126.451172,3034.497314,770.1812134,1379.038574
1/16/2023,1115.723389,3066.225586,762.7952881,1399.077881
1/17/2023,1131.563721,3107.013184,774.1508179,1411.917603
1/18/2023,1129.692261,3117.681152,787.815979,1417.328613
1/19/2023,1128.482544,3102.138672,791.0878906,1411.36731
1/20/2023,1115.061523,3092.941895,799.1955566,1399.123657
1/23/2023,1109.423706,3140.580566,805.0418091,1419.713013
1/24/2023,1102.873047,3160.261719,815.8199463,1423.289917
1/25/2023,1087.625977,3154.238037,793.2772217,1415.127563
1/27/2023,1066.99231,3137.040039,777.4708862,1393.254028
1/30/2023,1077.218018,3157.824707,776.6768799,1411.275635
1/31/2023,1074.524536,3088.895508,771.5525513,1406.644165
2/1/2023,1068.156494,3134.556885,783.1245728,1422.556274
2/2/2023,1062.244751,3182.425293,771.4802856,1452.50061
2/3/2023,1063.180664,3202.566895,798.1610718,1466.853638
2/6/2023,1055.169067,3182.011719,794.7688599,1439.752319
2/7/2023,1052.635498,3193.600098,795.9476318,1432.919922
2/8/2023,1073.657227,3237.330566,795.8514404,1458.69104
2/9/2023,1075.528809,3256.41333,794.1914673,1482.994995
2/10/2023,1066.672974,3253.378418,797.3431396,1475.245361
2/13/2023,1060.60144,3202.658447,797.944519,1437.55127
2/14/2023,1085.594604,3218.936768,805.3304443,1461.213257
2/15/2023,1110.17688,3237.835693,803.694519,1464.698364
2/16/2023,1109.309692,3272.231201,800.7835083,1469.05481
2/17/2023,1113.942993,3219.902588,796.7657471,1452.546387
2/20/2023,1102.165405,3207.164551,789.2835083,1460.479492
2/21/2023,1111.158447,3173.781006,792.2427368,1448.602783
2/22/2023,1085.959839,3128.303467,776.7009888,1432.369629
2/23/2023,1080.755737,3139.569092,771.432251,1422.189453
2/24/2023,1088.151001,3127.291748,764.5514526,1422.143677
2/27/2023,1080.915527,3064.202637,766.4521484,1384.220337
2/28/2023,1060.236206,3046.728516,769.6759033,1364.272827
3/1/2023,1069.9823,3113.726074,768.9301758,1372.068359
3/2/2023,1061.833984,3054.637939,762.3862305,1350.14917
3/3/2023,1088.927002,3073.674805,777.5189819,1356.706543
3/6/2023,1099.563354,3100.989502,783.0042725,1382.523682
3/8/2023,1103.512085,3118.049072,784.5681763,1368.996216
3/9/2023,1076.989624,3068.801025,784.6402588,1357.715454
3/10/2023,1060.30481,3063.42041,764.4072266,1349.598877
3/13/2023,1042.866455,3018.310303,754.7357178,1316.169556
3/14/2023,1038.963501,2956.692627,752.7147827,1302.320923
3/15/2023,1021.205811,2941.932129,741.9125977,1302
3/16/2023,1016.115784,2929.148926,746.7242432,1287.738647
3/17/2023,1014.837646,2923.906982,756.7084961,1302.962891
3/20/2023,1004.86322,2890.798828,751.4636841,1287.325684
3/21/2023,1036.110229,2856.58667,759.9804077,1275.449097
3/22/2023,1039.260132,2879.302734,758.2241211,1274.119263
3/23/2023,1026.113159,2873.646729,752.1374512,1260.637573
3/24/2023,1005.79895,2869.830078,750.9344482,1266.231934
3/27/2023,1021.433899,2871.485352,754.2064209,1273.844116
3/28/2023,1026.204468,2865.599609,760.3412476,1263.434692
3/29/2023,1020.133057,2886.751953,763.9981689,1268.891602
3/31/2023,1064.116455,2948.369385,774.463562,1309.612061
4/3/2023,1064.299072,2942.943848,774.9447021,1293.929321
4/5/2023,1061.742676,2979.546631,795.7310791,1305.576782
4/6/2023,1068.864014,2961.980713,801.7938843,1304.063354
4/10/2023,1061.286133,3001.250244,797.9926147,1309.291138
4/11/2023,1066.535889,2955.635254,800.3262939,1289.618652
4/12/2023,1071.237793,2981.248047,810.7196045,1309.932983
4/13/2023,1075.277832,2932.689697,814.352356,1274.073364
4/17/2023,1080.73291,2887.303955,801.9382935,1154.021362
4/18/2023,1068.361816,2879.256348,798.5460205,1154.984497
4/19/2023,1073.680054,2841.411865,801.4810791,1130.084351
4/20/2023,1070.963867,2855.391357,804.4644165,1122.013794
4/21/2023,1072.310547,2906.939209,805.7635498,1125.636353
4/24/2023,1076.419067,2919.768555,812.2833252,1124.67334
4/25/2023,1084.658691,2920.871338,800.7353516,1123.389404
4/26/2023,1078.290649,2941.242188,804.4162598,1125.819824
4/27/2023,1085.115234,2931.861816,808.8429565,1142.969971
4/28/2023,1104.949951,2960.647217,812.0186768,1148.931396
5/2/2023,1114.331055,2960.785156,811.8502808,1171.584229
5/3/2023,1104.767456,2924.458252,814.689209,1163.97229
5/4/2023,1117.503662,2961.980713,831.3616943,1168.00769
5/5/2023,1114.650635,2971.177246,782.2103271,1154.755005
5/8/2023,1128.414063,2989.47876,791.2563477,1160.716431
5/9/2023,1131.906128,3019.506104,791.2803345,1165.393799
5/10/2023,1139.689575,3022.77124,794.9372559,1158.561279
5/11/2023,1132.248535,3018.494385,795.4665527,1152.003662
5/12/2023,1134.097412,3011.275391,802.4916382,1142.006958
5/15/2023,1136.334229,2993.571777,806.3410034,1154.067261
5/16/2023,1120.151489,2996.422607,801.7174072,1159.52417
5/17/2023,1113.532104,2950.944824,797.4102173,1143.566284
5/18/2023,1111.135742,2942.806396,800.5980225,1142.740601
5/19/2023,1114.741943,2963.957764,801.5227661,1163.743042
5/22/2023,1120.699219,3033.715088,798.6757202,1185.662231
5/23/2023,1120.493774,3032.19751,796.8018799,1192.311523
5/24/2023,1113.96582,3037.991943,786.3868408,1191.027466
5/25/2023,1113.828979,3028.932617,783.3693237,1196.255127
5/26/2023,1144.208862,3061.489258,786.3868408,1208.269287
5/29/2023,1150.645386,3053.625977,795.9744873,1205.472168
5/30/2023,1150.348633,3049.809814,796.5828857,1214.139038
5/31/2023,1127.500854,3025.254395,783.9777222,1209.049072
6/1/2023,1124.46521,3056.98291,780.6439209,1210.149536
6/2/2023,1120.790405,3040.061279,781.8606567,1207.361206
6/5/2023,1130.856323,3024.702393,780.838623,1212.473267
6/6/2023,1131.814819,2972.64917,778.4051514,1188.772095
6/7/2023,1140.397095,3011.827148,782.4445801,1198.020142
6/8/2023,1141.081787,2976.46582,782.9312744,1192.304199
6/9/2023,1133.001709,2951.49707,783.8560181,1176.6427
6/12/2023,1134.006104,2986.076172,779.0864868,1200.808472
6/13/2023,1150.759521,2983.133057,780.4005737,1212.798584
6/14/2023,1164.910767,2989.893066,779.5488892,1208.662598
6/15/2023,1165.230469,2979.932861,769.9611816,1196.021973
6/16/2023,1176.574463,2941.574951,780.0355835,1200.529907
6/19/2023,1164.888062,2974.466309,780.71698,1202.714111
6/20/2023,1167.307495,2990.494873,782.34729,1211.450928
6/21/2023,1170.594238,3018.753418,796.0231323,1207.686523
6/22/2023,1157.447144,3000.500977,799.916626,1191.142334
