Date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS
10/9/2020,0.278995677,0.356934258,0.240307225,0.263604605
10/12/2020,0.278987787,0.355199101,0.247009101,0.262734509
10/13/2020,0.277584947,0.356156133,0.251013505,0.263511723
10/14/2020,0.277584929,0.35533981,0.251188276,0.265457416
10/15/2020,0.295161586,0.367561021,0.273787526,0.281741242
10/16/2020,0.297401302,0.366712577,0.282436907,0.283022993
10/19/2020,0.292695799,0.372675551,0.280049744,0.274893792
10/20/2020,0.294375006,0.371515631,0.281293699,0.275076003
10/21/2020,0.29607058,0.380729631,0.284653042,0.274049979
10/22/2020,0.287191375,0.379115815,0.28281799,0.277121438
10/23/2020,0.199696636,0.379003382,0.28149559,0.276440598
10/26/2020,0.226509236,0.377042714,0.287137695,0.279960424
10/27/2020,0.227244887,0.360396943,0.281299722,0.276078958
10/28/2020,0.225642751,0.360645875,0.289160237,0.280529358
10/29/2020,0.227577132,0.360606036,0.291622463,0.276670051
10/30/2020,0.232554262,0.357292988,0.289968836,0.279771297
11/2/2020,0.340587066,0.364446595,0.285563157,0.279038247
11/3/2020,0.338433005,0.365180008,0.289964566,0.280630947
11/4/2020,0.355018114,0.360218501,0.284262756,0.290972304
11/5/2020,0.361164692,0.354002426,0.284018371,0.290307296
11/6/2020,0.376326176,0.306211117,0.283506531,0.253205597
11/9/2020,0.376670875,0.290156414,0.287380033,0.240294284
11/10/2020,0.379747428,0.305260347,0.300690668,0.27333991
11/11/2020,0.394722656,0.299942452,0.302669645,0.282750402
11/12/2020,0.394956954,0.301055446,0.308759832,0.283431297
11/13/2020,0.396556074,0.300342193,0.307937125,0.283022088
11/14/2020,0.396943928,0.22137211,0.307954764,0.272201065
11/17/2020,0.396887225,0.221159649,0.308838395,0.273987753
11/18/2020,0.390017067,0.22351152,0.308273579,0.275975863
11/19/2020,0.389940291,0.20050513,0.315721084,0.269693493
11/20/2020,0.402004811,0.202854426,0.307073982,0.268051171
11/23/2020,0.412184656,0.214900456,0.302652519,0.276666905
11/24/2020,0.407453006,0.214902237,0.307270124,0.268790766
11/25/2020,0.406849665,0.215733084,0.319686851,0.271010692
11/26/2020,0.396789637,0.205037929,0.297455343,0.26027384
11/27/2020,0.396350724,0.207821815,0.29229549,0.257704361
12/1/2020,0.399228241,0.207346219,0.29407141,0.276161865
12/2/2020,0.399116657,0.206677444,0.300386036,0.274756761
12/3/2020,0.398003613,0.199380955,0.306605212,0.275957951
12/4/2020,0.398069436,0.200089659,0.303738013,0.272147034
12/7/2020,0.398521191,0.199708881,0.306244401,0.272679289
12/8/2020,0.385925898,0.20869927,0.297808334,0.272052059
12/9/2020,0.389015315,0.19696634,0.299668972,0.269263799
12/10/2020,0.38866114,0.199328593,0.297167057,0.26651984
12/11/2020,0.387971069,0.199340767,0.289717452,0.266929706
12/14/2020,0.386184319,0.19720336,0.291166768,0.262660529
12/15/2020,0.28062744,0.188436426,0.285320301,0.263690669
12/16/2020,0.276416417,0.193027686,0.27909937,0.262108293
12/17/2020,0.260323025,0.193309621,0.283658653,0.25122974
12/18/2020,0.253154053,0.191811171,0.292956184,0.260074111
12/21/2020,0.240004715,0.196722071,0.295606864,0.262236326
12/22/2020,0.237264588,0.202243123,0.287287293,0.274974877
12/23/2020,0.231552028,0.182764,0.263758821,0.251087101
12/24/2020,0.211609342,0.179798616,0.26763573,0.24598855
12/28/2020,0.210408097,0.178174176,0.266378432,0.244971625
12/29/2020,0.209999239,0.176594814,0.265750743,0.245244878
12/30/2020,0.209972828,0.179099681,0.265150298,0.245503769
12/31/2020,0.21008855,0.187015383,0.253127495,0.24315898
1/1/2021,0.209933737,0.188523805,0.254328666,0.238695862
1/4/2021,0.208892954,0.212264796,0.243968306,0.238525218
1/5/2021,0.179166352,0.215169743,0.237333836,0.23853679
